Especie,Latitud,Longitud,Fecha,Tamaño,Peso,Profundidad,Temperatura del agua,Salinidad,Oxígeno disuelto,Clorofila,Tipo de fondo marino,Presencia de depredadores,Dieta principal,Tipo de hábitat,Migratorio,Velocidad de nado,Color predominante,Tipo de agua,Método de avistamiento,Sexo,Edad estimada,Estado de conservación,Número de aletas,Presencia de parásitos,Dieta reciente
Pez Payaso,-26.125498966208372,-98.9701619126901,2022-08-31,196.0597615429925,20.650728598250257,258.58973307106277,9.655568682740213,37.40097702171409,2.3122797409948017,2.2803552108951215,roca,no,peces pequeños,profundo,no,9.709903277445434,azul,dulce,visual,masculino,16,crítico,7,no,plancton
Pez Payaso,27.754731706519195,-36.98391528329978,2022-09-03,184.84085125033502,2.6716992547772684,163.05910769220944,16.108557267481295,30.015549147102174,2.6030851164451523,1.1129541122332176,coral,no,crustáceos,profundo,sí,16.859378716530923,amarillo,salada,red,masculino,49,en peligro,7,no,plancton
Pez Espada,39.125982992249405,-55.62820990367052,2023-07-05,172.8430505813663,44.41300431479426,212.62553868272965,5.337646072296388,35.638163408403734,9.648925373668739,2.122153572034084,arena,sí,plancton,costero,sí,21.61365379371947,gris,salada,visual,masculino,31,crítico,5,sí,crustáceos
Tiburón Blanco,2.9118681052979554,63.04681443124616,2023-08-19,88.98846084436427,2.640629567686695,436.2161575142104,5.059471546484488,36.14955138750919,7.50099316510204,2.8772158271490267,arena,sí,crustáceos,profundo,no,1.8742590085727207,verde,salada,visual,masculino,28,no amenazado,3,no,moluscos
Pez Payaso,-14.665660363740464,35.252834484164964,2023-03-01,46.117946090897135,45.28524923763848,259.4459900196834,20.421227997723843,32.090747786639554,7.0871967602681,2.7034263907231435,arena,sí,plancton,arrecife,no,1.5891661632396763,verde,salobre,sonar,femenino,23,crítico,6,sí,peces pequeños
Pez Payaso,-44.005679193578914,-140.72224508350706,2022-10-11,126.53606045127357,3.105214102315944,352.6671665155346,13.132137771896279,36.59136725692225,8.554319823284487,0.4286520805167435,coral,no,crustáceos,arrecife,sí,24.631170147383248,gris,salada,visual,femenino,24,vulnerable,6,sí,plancton
Bacalao,18.21785260663404,101.816146625226,2022-12-13,99.25689351981191,36.89039517419084,248.40992771558712,5.597889579888056,36.53981391355251,9.3348179302811,2.641552332686458,coral,no,moluscos,pelágico,no,7.054241629461504,amarillo,dulce,visual,masculino,7,crítico,3,sí,algas
Bacalao,-22.155338931371737,-21.72765535146138,2023-05-18,60.59479743427275,46.27991473006942,309.118177343159,16.495196167351395,35.30155307395366,9.169268121244759,1.2338088815567152,lodo,sí,plancton,costero,no,1.8404587469350564,azul,salobre,red,masculino,9,en peligro,3,sí,plancton
Bacalao,-44.49862850078532,-179.2001364013272,2023-01-28,37.5845807470012,45.39552552820356,47.20091184123327,28.38891088930006,32.59289167978536,9.118490592392511,0.30482411492826367,lodo,sí,peces pequeños,costero,no,8.550551714612007,rojo,salobre,sonar,masculino,20,no amenazado,5,sí,peces pequeños
Salmón,16.58517290986221,-30.778823930100742,2022-09-14,98.4967935189306,44.72255293948205,465.76271521551394,11.372876384797006,34.16563399435884,8.710034785529661,0.7024102344057306,roca,sí,crustáceos,pelágico,no,4.934108915136582,amarillo,salada,red,masculino,3,en peligro,2,sí,crustáceos
Pez Espada,-1.4280206466241623,5.879367268988801,2022-09-04,137.15618965786047,44.21239184887398,218.53060012829923,11.276583792584864,32.72446585043001,2.963048354090593,0.18281450253715492,lodo,sí,moluscos,arrecife,sí,11.572272603947388,verde,dulce,sonar,masculino,7,en peligro,7,no,plancton
Tiburón Blanco,-48.80378502982761,-155.20511332503747,2023-04-03,132.57016647270217,25.765281680141925,374.4030319743404,16.699618111894733,37.69724774843935,7.082515632473032,0.5042851080279682,arena,no,peces pequeños,profundo,no,22.097152424995357,azul,dulce,red,femenino,9,en peligro,5,sí,plancton
Bacalao,-38.90759608936529,-125.59130661016744,2023-08-03,159.30585916779626,28.10569639487999,333.8834620531155,8.711520527856917,36.18600141291972,5.928710381269586,1.4554839204328276,roca,no,crustáceos,profundo,sí,22.44615033324635,rojo,salada,sonar,femenino,30,en peligro,4,sí,peces pequeños
Tiburón Blanco,19.920192924594417,177.68598173670995,2023-01-24,103.9798328463845,31.176014926377213,399.83681962639747,20.94848315000067,31.51213558153082,8.244194123328086,2.841185547921849,roca,sí,crustáceos,costero,no,8.139606087457892,azul,salada,red,femenino,27,no amenazado,7,sí,plancton
Bacalao,-43.63286669342115,133.63034472809483,2023-05-15,77.89512354689805,44.84944573905717,18.40158041859541,25.981392233306256,35.67610247710653,9.641190148684721,2.4481019841492926,arena,no,moluscos,arrecife,sí,12.158520636763297,gris,salada,red,indeterminado,39,crítico,3,sí,moluscos
Pez Payaso,36.59630648429902,-132.0021290352068,2023-05-24,116.96607506575965,41.98894076839483,467.74058073825415,9.863136811840803,39.03258841508426,4.915762496659897,1.6410866584874675,arena,sí,plancton,costero,sí,13.752698896303109,amarillo,salada,red,indeterminado,49,vulnerable,5,sí,crustáceos
Tiburón Blanco,-18.867372258006732,28.911383890652303,2023-01-12,195.50109075849178,39.257439061467075,415.0436755073339,21.46832867864977,38.32798348447827,8.038282104988884,1.038812184235356,roca,no,peces pequeños,arrecife,no,6.680225921813517,gris,salada,sonar,masculino,43,vulnerable,7,no,plancton
Salmón,-41.13335295635754,-43.47241300175645,2022-12-05,28.116296848337083,33.948348227230625,417.04701889013046,27.200115403567704,38.91204738157959,3.696910620655858,0.18241027172035967,arena,sí,crustáceos,costero,no,4.6077691124249185,azul,salobre,red,femenino,37,en peligro,7,no,algas
Bacalao,25.975737816806543,15.746547131971084,2023-05-18,115.15984458174981,31.1099942383645,234.0896076724167,27.576963051472703,39.17007908190434,5.371649241971757,0.26596681413017087,lodo,no,crustáceos,profundo,no,12.14046896405751,rojo,salada,red,femenino,49,no amenazado,6,sí,peces pequeños
Pez Espada,2.442723445302377,-10.607330315740597,2023-07-03,79.26761042762638,46.16210941214846,398.3656300375634,18.822090153594715,31.88208570535633,7.784915323493601,2.221436683629492,arena,sí,peces pequeños,arrecife,sí,10.429315699624695,azul,salada,visual,masculino,41,vulnerable,7,sí,moluscos
Pez Payaso,-19.33599676207024,-162.66638699075352,2023-08-12,38.96304300602503,10.035887270550427,288.0158356185739,8.807347958260218,37.19632085656036,2.6967705297851854,1.6791531376674367,coral,no,plancton,pelágico,sí,22.517927907920008,verde,salobre,sonar,femenino,17,no amenazado,6,sí,peces pequeños
Bacalao,-9.390165833073205,-66.4486880433181,2022-10-05,98.24070187354,10.039887707183887,252.23553994596503,21.479290786144247,36.443634298927115,8.896119812191522,0.45287024597741665,roca,no,peces pequeños,pelágico,sí,21.246079505623534,amarillo,salobre,sonar,indeterminado,33,crítico,5,no,algas
Tiburón Blanco,-47.85876043951741,-134.8125904698744,2022-10-03,135.40954339691598,49.13224168973504,392.6760651670208,23.370345500254007,30.333898448219607,9.336477013383792,2.6003373168188864,arena,sí,crustáceos,profundo,no,16.762583369447935,azul,salada,red,indeterminado,41,en peligro,5,sí,plancton
Bacalao,16.269853753942897,-3.9714867753308454,2023-07-04,115.06980210388693,27.881372132956958,314.27221643294604,23.85784770868958,37.78205452274626,8.976238466390528,1.6016774899777182,roca,sí,peces pequeños,profundo,no,7.453146454294858,rojo,salobre,sonar,indeterminado,14,no amenazado,2,sí,moluscos
Pez Payaso,-13.422631103655547,146.6340191926356,2023-05-10,25.251764647590193,24.42701961488175,39.50304807533062,28.358475996602273,32.07192986601954,2.0060163571342917,2.5275569027975027,roca,sí,plancton,costero,sí,9.613382046748823,azul,salada,sonar,masculino,6,en peligro,2,sí,plancton
Pez Espada,21.40375697281297,178.3917981250358,2023-04-24,124.24114360791225,42.60447105389483,157.9403011375784,20.38184860766679,39.170089132875155,8.427653023670844,2.3575472310937924,coral,no,plancton,pelágico,sí,4.8473184555375965,verde,salobre,sonar,indeterminado,10,vulnerable,4,no,plancton
Pez Espada,12.817114595254722,159.93110465368972,2023-01-03,61.760465084127944,42.56351217779815,311.42425967435656,16.65280505454335,38.352781592896896,9.175833805224856,1.0667577972604674,roca,sí,plancton,arrecife,no,7.115414929118839,azul,salada,red,masculino,32,no amenazado,6,sí,peces pequeños
Pez Espada,15.125418590973794,174.85096499093157,2023-02-02,81.46577990737663,9.241601810285381,451.99665680755714,17.563773902725032,37.68893455361681,9.870664605810552,2.1380070800028093,lodo,sí,plancton,arrecife,sí,24.60217972872662,gris,dulce,red,indeterminado,26,vulnerable,7,no,plancton
Pez Payaso,29.289271100443244,-174.51132631907214,2022-12-14,76.19685378664317,9.09182919319106,466.5674171544174,13.03855187493728,36.967845430017526,2.2683394726737474,2.9777762885771466,roca,no,peces pequeños,costero,no,13.999647252948915,azul,salobre,red,masculino,40,crítico,6,sí,crustáceos
Bacalao,13.115807837625105,82.60091223985,2022-09-03,174.53239539947037,39.86560587073774,419.6168995521715,6.431649505005886,34.700816373877814,6.510517736632845,2.269286569408044,arena,sí,crustáceos,arrecife,no,20.535394247745973,azul,salobre,red,indeterminado,40,en peligro,7,sí,peces pequeños
Pez Payaso,-8.127407075810758,-81.73842833644694,2023-02-14,28.563143174543804,39.38880539139987,127.90195724120923,22.93664920455289,37.97844177721438,9.055408852435116,0.866419833184217,arena,sí,crustáceos,arrecife,no,7.217765369360808,amarillo,dulce,visual,masculino,20,vulnerable,4,sí,plancton
Pez Payaso,-11.007243826536438,131.62247217688935,2022-11-21,82.63941536426464,11.646741040595886,237.21755554874935,5.496242853341686,38.19231552755169,7.848434658324248,1.816403921755882,arena,sí,peces pequeños,pelágico,no,10.567582519909827,azul,dulce,red,indeterminado,44,crítico,5,sí,plancton
Bacalao,-38.04178932351442,112.94405662465527,2022-12-11,91.06694063512427,42.154751744037,217.2618069413791,6.602830453017736,30.98480619418563,8.834738168427002,1.3555634532439824,arena,no,plancton,profundo,no,15.15412001332709,gris,salada,visual,indeterminado,13,crítico,4,no,algas
Salmón,27.944341315624172,-27.477152682136534,2022-10-18,131.39016742706457,24.26253095001726,219.90396465735333,13.3531762462384,33.310579514888445,7.587158609603297,0.9700224530856253,lodo,no,peces pequeños,arrecife,sí,1.734935725834308,azul,dulce,red,masculino,29,vulnerable,2,no,crustáceos
Pez Espada,26.110844175462177,-9.626156962863291,2023-04-01,162.0136727263353,23.764461176334812,25.8425068376987,28.276613125257057,33.166521068500934,2.1933610187269625,0.9241977618313839,coral,no,moluscos,profundo,no,22.518567908339882,amarillo,salada,sonar,masculino,34,en peligro,2,no,algas
Tiburón Blanco,-25.370163291447657,-84.566999162686,2022-12-19,150.9797247796953,49.29183285192622,87.64537963438421,17.078348805194103,31.246164506648736,9.025632738855716,1.4353798359010237,roca,no,crustáceos,costero,sí,21.233828841329874,rojo,salobre,visual,masculino,36,no amenazado,3,sí,algas
Tiburón Blanco,36.268191269814466,-76.03054696069131,2022-12-11,155.47197859249152,26.20112253080993,77.47685733625258,10.37946699537219,39.757904561305146,6.941836577345406,1.0000176195124517,arena,sí,peces pequeños,pelágico,no,24.537661309438146,gris,salada,sonar,femenino,3,crítico,5,no,plancton
Bacalao,8.900325779062825,173.22279240977446,2023-05-27,54.62966293462144,7.283746238943204,309.01701305527695,27.426225931244463,35.835944588181675,3.979733331775038,0.52830653792919,coral,sí,moluscos,arrecife,sí,9.950231898312333,amarillo,dulce,sonar,masculino,40,crítico,5,no,plancton
Tiburón Blanco,-2.1313157605432735,139.9870399212628,2023-06-27,184.11270927415066,14.367713108934629,206.4873834296515,19.29227058275859,35.89797951088992,7.4386190174704865,2.295138527213441,lodo,sí,peces pequeños,profundo,no,3.514184286103787,azul,salobre,visual,indeterminado,36,no amenazado,5,no,plancton
Salmón,-48.250369837450414,-110.92717003860908,2023-01-02,94.54676230298178,17.017264696445164,162.86961334086718,14.245322951468163,33.824561353523876,6.1151782413814235,0.9497915416040155,coral,sí,plancton,arrecife,sí,17.164632458585928,azul,salada,sonar,indeterminado,27,en peligro,3,sí,crustáceos
Pez Payaso,-11.725881413568374,-80.81111596862414,2023-01-13,21.99962557112389,47.944113426350086,222.50864010892397,22.893049422193954,37.686847247798866,7.73910168687683,1.181915832725774,roca,sí,crustáceos,profundo,sí,3.721800772066131,verde,dulce,visual,femenino,40,en peligro,4,sí,moluscos
Pez Espada,14.06707682356631,-140.8867224975864,2023-05-17,140.25731277527524,13.56985051600073,162.78281077392853,16.02803979310592,34.75649892763304,5.782577031133549,2.7188835649887952,coral,sí,moluscos,profundo,no,8.09410978080443,rojo,salada,sonar,femenino,35,en peligro,5,sí,algas
Tiburón Blanco,-41.02521623116165,175.9934818726889,2023-06-17,128.7205038280127,21.80494549800915,378.9774400011461,23.249465602426877,37.42247353099677,2.819792328354178,2.020407231273305,arena,sí,moluscos,costero,no,5.774786111847959,amarillo,salobre,red,indeterminado,33,vulnerable,6,sí,peces pequeños
Tiburón Blanco,-4.0432691112451735,146.5955461909972,2023-01-20,42.672374316052284,37.6069596991655,84.35392524650725,10.459414398794676,38.780160481741845,9.297056880385044,2.7934647135647532,roca,sí,plancton,costero,no,16.092519433019326,amarillo,dulce,sonar,indeterminado,22,crítico,6,sí,peces pequeños
Bacalao,49.34359513615961,18.75527531546308,2022-10-09,192.776168973681,14.067767279085336,29.011232352493515,8.754560654290442,36.56925093972737,7.463138844423562,1.8438264632427124,roca,sí,moluscos,profundo,sí,16.356454305311082,gris,salada,sonar,femenino,7,crítico,6,no,moluscos
Bacalao,21.653863720906756,69.44151742096523,2022-11-27,121.0815975462887,35.231281634147955,325.7020058747916,16.523427795763624,36.23125685113107,7.711343651696342,1.131093133864442,roca,no,crustáceos,costero,no,8.623682802934216,verde,salada,sonar,indeterminado,45,crítico,7,no,moluscos
Pez Payaso,4.6870887501604415,89.26089825263557,2022-09-21,104.46751753561753,10.772121019653758,116.05899672506014,12.989926627146296,37.86917195315159,8.140596682086562,0.7456853701273671,coral,no,peces pequeños,costero,sí,18.714757533622038,azul,salobre,red,femenino,15,crítico,2,no,plancton
Pez Espada,3.303288493907665,-106.62795811431901,2023-07-26,91.66199996673342,12.504615054546822,322.03378398819257,20.128823074045293,35.030107619024186,6.0984090528942,2.493037278144478,lodo,no,plancton,pelágico,no,19.671461209908937,azul,salobre,sonar,indeterminado,24,crítico,5,no,algas
Tiburón Blanco,-45.62349177418056,156.47988143921668,2023-04-06,57.77324811085096,49.32343090033351,30.212344953573268,24.71981934259201,38.11641584126973,7.710873418123364,1.402093537637964,arena,no,peces pequeños,profundo,no,17.331514338269077,verde,salobre,visual,indeterminado,10,en peligro,3,no,peces pequeños
Pez Payaso,45.73144374079361,9.627376939781982,2023-05-22,191.5063056581514,18.762748259148537,124.3014643662106,27.537608419445764,30.924988323792935,3.693323506436908,1.9876249839348277,roca,sí,plancton,profundo,sí,1.9192439816777744,azul,salobre,visual,masculino,17,vulnerable,6,sí,algas
Pez Espada,42.817766028504295,-146.71744649984632,2022-11-10,146.38855503362055,36.61946272308893,77.78804449089566,24.013193632856193,32.419269132297224,5.750163871151589,2.251597764114533,arena,sí,moluscos,pelágico,no,4.077935380421005,gris,salobre,sonar,indeterminado,26,vulnerable,2,sí,crustáceos
Pez Payaso,18.240471067544647,-37.05026117987913,2023-07-16,122.1686748065481,42.08312329855141,146.04598208554444,13.54373269740826,39.24595261134853,7.532971379066402,0.8143452006179992,arena,sí,crustáceos,costero,sí,9.788854135453064,azul,salobre,visual,femenino,9,no amenazado,5,no,peces pequeños
Tiburón Blanco,-40.098835031845006,36.592760223564085,2023-06-26,133.61603632341303,17.66918963822239,165.0987713133192,23.18414440707514,31.711941672095165,8.43945512856327,2.930889578624751,roca,sí,moluscos,arrecife,no,11.186246872375417,azul,dulce,visual,indeterminado,44,en peligro,2,sí,peces pequeños
Bacalao,-29.21661032505618,-52.98365107198687,2022-08-26,171.27568252140728,18.179890320527132,248.10320579259462,18.247155063985964,34.53064986271719,9.74445674612221,0.7831152251840708,arena,sí,plancton,pelágico,sí,8.525309115524552,rojo,salada,visual,femenino,20,en peligro,4,no,algas
Bacalao,-31.609046412441476,71.7135939906592,2023-04-09,134.42965057666572,38.76787878997039,260.549184004679,27.652015633999913,34.80721968422501,8.886075819552271,2.297043003839402,coral,no,plancton,pelágico,no,14.115587702621589,rojo,dulce,red,indeterminado,33,crítico,5,sí,algas
Bacalao,1.9578485101218845,137.5379929468637,2023-07-03,40.62633121484726,30.54656654081179,315.41892142670844,22.67202340195458,34.17518091356113,2.332252837134087,0.5394925945282739,roca,no,crustáceos,profundo,no,7.885434002420277,amarillo,salada,sonar,masculino,44,crítico,6,sí,moluscos
Salmón,-29.219612549801443,97.8811647775675,2023-03-08,145.51312858848536,18.406719872828507,166.49440872572745,8.755933350189913,38.66909026916917,3.4140977955176153,2.926046288799956,lodo,sí,peces pequeños,arrecife,no,10.732581245840759,azul,dulce,sonar,masculino,32,crítico,6,sí,crustáceos
